id,psnr_before,psnr_after,gain,ssim_before,ssim_after
311,36.24433648255936,40.59402703684552,4.3496905542861555,0.8670952916145325,0.9801826477050781
312,27.089170198203668,35.25490028844687,8.165730090243201,0.7831985354423523,0.963254988193512
314,30.505879689628426,41.06392631010668,10.558046620478255,0.6713239550590515,0.97416752576828
315,30.366200926042715,32.10069229756597,1.734491371523255,0.7767968773841858,0.9722047448158264
318,32.85253100335269,32.852566106965085,3.510361239733584e-05,0.9574449062347412,0.9574444890022278
319,25.198467376436056,35.09001986231589,9.891552485879835,0.35330531001091003,0.9238556027412415
321,20.626608485416273,20.626652873982223,4.438856595001539e-05,0.9439327716827393,0.9439716935157776
323,26.614978069150155,38.686707783938516,12.071729714788361,0.4821205139160156,0.9619150161743164
324,26.279346840030957,26.29109845178455,0.011751611753592073,0.8083842396736145,0.8120573163032532
325,29.539045455547562,35.937570410434475,6.398524954886913,0.789752185344696,0.9460933804512024
327,26.89545731884482,26.962938408064055,0.06748108921923546,0.8824818134307861,0.8833298683166504
329,21.88698034814282,26.687325331986194,4.800344983843374,0.41297975182533264,0.8004873394966125
330,29.953813806183742,34.5914574082247,4.637643602040956,0.7230460047721863,0.9487183690071106
332,29.18513285291261,34.55207133616818,5.3669384832555735,0.8488755822181702,0.9634208083152771
333,25.508409801083538,37.59594495105748,12.087535149973945,0.4504070580005646,0.9523712992668152
335,28.360323737954396,32.675780294025564,4.315456556071169,0.6730033755302429,0.9200727939605713
338,35.56930380346171,36.99889890148778,1.4295950980260699,0.9107138514518738,0.964608371257782
341,31.382510603473545,39.76722668895463,8.384716085481084,0.7968661189079285,0.9781129956245422
342,22.59439719917311,22.59840808060328,0.004010881430172475,0.7827690243721008,0.7845582962036133
344,32.895372835833186,38.7468393988521,5.851466563018917,0.8713805675506592,0.9754438996315002
347,24.81418809514372,31.511394319231073,6.697206224087353,0.6142265200614929,0.8867703080177307
350,22.623383133456585,22.706351484901784,0.08296835144519932,0.824877917766571,0.8627503514289856
351,28.52563763855344,28.532476336688305,0.006838698134863819,0.7592241168022156,0.7595329284667969
354,27.114795815530016,35.47313687213265,8.358341056602633,0.7361182570457458,0.9620644450187683
356,26.229076163989102,26.229095260126684,1.9096137581442463e-05,0.9786909222602844,0.9786913990974426
358,25.495699504425595,31.26786290871518,5.772163404289586,0.449386328458786,0.9300212860107422
359,27.283985097667724,33.83150099140107,6.5475158937333475,0.8092229962348938,0.9592640995979309
361,32.49258512533888,32.552506083506984,0.05992095816810661,0.9068236947059631,0.9124314785003662
362,21.81869990817151,23.133618802278097,1.3149188941065866,0.5211488604545593,0.9182116389274597
363,22.986272066709468,23.19778988736722,0.21151782065775393,0.8297472596168518,0.8871237635612488
364,31.068036465372735,41.759023643989735,10.690987178617,0.6785654425621033,0.9810810089111328
365,24.58568074604779,31.442955450669807,6.857274704622018,0.7582178115844727,0.9488145709037781
366,26.347676343549548,29.983501565023847,3.635825221474299,0.8311371207237244,0.9638185501098633
367,30.64883014795968,30.648851575454806,2.1427495127568363e-05,0.9551553130149841,0.9551553726196289
368,25.784831291472653,27.879836889534495,2.0950055980618423,0.6988421082496643,0.9613540172576904
372,33.29716919838973,40.704765513422565,7.4075963150328334,0.8426424860954285,0.9825380444526672
373,28.386183701322896,28.386197996758582,1.4295435686761948e-05,0.9114478230476379,0.9114478230476379
374,28.703797187508812,29.13050286912616,0.42670568161734934,0.9096062779426575,0.9335899949073792
375,27.02769904621087,27.03119057364946,0.0034915274385909356,0.9037163257598877,0.9043986201286316
376,25.86123365581914,25.861459021054127,0.00022536523498573047,0.9789999127388,0.9790003895759583
377,26.066951006631825,26.066871289773207,-7.9716858618184e-05,0.9691707491874695,0.969163179397583
378,26.76857396658139,37.96814192712257,11.199567960541184,0.5852242112159729,0.9577863812446594
380,30.705203430555926,35.681174482394454,4.975971051838528,0.8538618087768555,0.947986364364624
382,26.18088752325996,32.52528225778881,6.344394734528851,0.6932329535484314,0.9076183438301086
385,22.82520640331648,24.31374201183251,1.488535608516031,0.7744247317314148,0.9284548163414001
